;title;year;conc;poptype
107;Grant 2019;2019;['open', 'people-asone', 'hallmark', 'totalitarianism', 'stake', 'comparison', 'high', 'point', 'distinction', 'populism', 'claim', 'peopleas-one', 'versus', 'constituent', 'power', 'contingent', 'time-limited', 'view', 'well', 'represent'];authoritatian
108;Grant 2019;2019;['possess', 'constituent', 'moment', 'drive', 'social', 'movement', 'ﬁnd', 'embodiment', 'seemingly', 'populist', 'leader', 'result', 'mixture', 'revolutionary', 'constituent', 'potential', 'populist', 'enactment', 'potential', 'require'];radical
109;Grant 2019;2019;['degree', 'popular', 'power', 'unleash', 'Venezuela', 'Chávez', 'Bolivia', 'Morales', 'testiﬁes', 'populism', 'constituent', 'power', 'intertwine', 'especially', 'obvious', 'Morales', 'move', 'enact', 'Bolivia', 'refoundation'];left-wing
110;Grant 2019;2019;['degree', 'personalism', 'bind', 'ﬁgure', 'especially', 'Chávez', 'insistence', 'unmediated', 'relationship', 'hallmark', 'populist', 'tendency', 'reﬂect', 'construction', 'popular', 'support', 'regard', 'personalism', 'usual', 'concentration'];authoritatian
111;Grant 2019;2019;['claim', 'interest', 'attempt', 'produce', 'countervailing', 'political', 'moment', 'question', 'contribute', 'populist', 'narrative', 'linear', 'fall', 'rise', 'justice', 'time', 'historically', 'unchanged', 'people', 'conclusion'];authoritatian
112;Grant 2019;2019;['little', 'difference', 'contrary', 'comparative', 'account', 'establish', 'distinction', 'constituent', 'power', 'populism', 'fundamental', 'regularly', 'overlook', 'noise', 'daily', 'politic', 'theoretical', 'perspective', 'populism', 'nature'];authoritatian
113;Grant 2019;2019;['populism', 'fundamental', 'regularly', 'overlook', 'noise', 'daily', 'politic', 'theoretical', 'perspective', 'populism', 'nature', 'political', 'subjectivity', 'identity', 'temporality', 'political', 'necessary', 'kind', 'ontologically', 'simplistic'];authoritatian
114;Grant 2019;2019;['comparison', 'underpin', 'claim', 'liberty', 'political', 'grant', 'today', 'fact', 'aspect', 'populism', 'constituent', 'power', 'detect', 'political', 'phenomena', 'tool', 'identify', 'version', 'play', 'reason'];right-wing
115;Vachudova 2019;2019;['consider', 'consequence', 'populist', 'illiberal', 'turn', 'the_European_Union_’s', 'power', 'democratization', 'the_Western_Balkans', 'keyword', 'populism', 'democratic', 'backsliding', 'polarization', 'European_Union', 'Russia', 'F', 'two_decade', 'collapse', 'communism'];authoritatian
116;Vachudova 2019;2019;['the_European_Union', 'United_Nations', 'International_Monetary_Fund', 'global', 'elite', 'foreign', 'power', 'undermine', 'people', 'populist', 'appeal', 'successful', 'globe', 'Roberts', 'build', 'xenophobia', 'appear', 'resonate', 'strongly', 'post-communist'];nationalist
117;Vachudova 2019;2019;['social-cultural', 'axis', 'radicalize', 'intensify', 'early', 'division', 'Fidesz', 'PiS', 'powerful', 'incumbent', 'populist', 'party', 'Hungary', 'Poland', 'purposefully', 'safeguard', 'people', 'center', 'debate'];nationalist
118;Vachudova 2019;2019;['social-cultural', 'axis', 'way', 'label', 'opposition', 'party', 'enemy', 'people', 'easy', 'populist', 'portray', 'real', 'alternative', 'status', 'quo', 'symposium', 'contribution', 'Berman', 'Lynch', 'Grzymala-Busse15'];nationalist
119;Vachudova 2019;2019;['give', 'violence', 'oppression', 'perpetrate', 'Moscow', 'country', 'communist', 'period', 'surprising', 'populist', 'turn', 'Russia', 'succor', 'come', 'praise', 'material', 'aid', 'Russia', 'offer', 'like'];nationalist
120;Vachudova 2019;2019;['center-right', 'party', 'offer', 'solution', 'voter', 'problem', 'describe', 'Berman', 'clear', 'populist', 'leader', 'crafty', 'rally', 'voter', 'world', 'change', 'economic', 'opportunity', 'information', 'environment'];left-wing
121;Vachudova 2019;2019;['post-communist', 'Europe', 'the_European_Union', 'impact', 'external', 'actor', 'domestic', 'politic', 'work', 'rise', 'populism', 'change', 'the_European_Union', 'international', 'actor', 'article', 'Meunier', 'explore', 'change', 'publish'];authoritatian
122;Wear 2014;2014;['classiﬁcation', 'bring', 'seven', 'interrelated', 'type', 'populism', 'two', 'broad', 'heading', 'agrarian', 'populism', 'political', 'populism', 'agrarian', 'populism', 'include', 'farmer', 'peasant', 'movement', 'intellectual'];radical
123;Wear 2014;2014;['seven', 'interrelated', 'type', 'populism', 'two', 'broad', 'heading', 'agrarian', 'populism', 'political', 'populism', 'agrarian', 'populism', 'include', 'farmer', 'peasant', 'movement', 'intellectual', 'agrarian', 'socialism'];radical
124;Wear 2014;2014;['type', 'populism', 'two', 'broad', 'heading', 'agrarian', 'populism', 'political', 'populism', 'agrarian', 'populism', 'include', 'farmer', 'peasant', 'movement', 'intellectual', 'agrarian', 'socialism', 'political', 'populism'];radical
125;Wear 2014;2014;['populism', 'include', 'farmer', 'peasant', 'movement', 'intellectual', 'agrarian', 'socialism', 'political', 'populism', 'include', 'populist', 'dictatorship', 'populist', 'democracy', 'reactionary', 'populism', 'politician', 'populism', 'Canovan'];radical
126;Wear 2014;2014;['farmer', 'peasant', 'movement', 'intellectual', 'agrarian', 'socialism', 'political', 'populism', 'include', 'populist', 'dictatorship', 'populist', 'democracy', 'reactionary', 'populism', 'politician', 'populism', 'Canovan', '1981', '13'];radical
127;Wear 2014;2014;['13', 'Canovan', 'acknowledge', 'interconnection', 'overlap', 'category', '1982', '451', 'general', 'theory', 'populism', 'plausible', 'appearance', 'populist', 'party', 'Europe', 'the_1990', 'drive', 'renew', 'attempt'];right-wing
128;Wear 2014;2014;['overlap', 'category', '1982', '451', 'general', 'theory', 'populism', 'plausible', 'appearance', 'populist', 'party', 'Europe', 'the_1990', 'drive', 'renew', 'attempt', 'understand', 'populism', 'identify', 'feature'];right-wing
129;Wear 2014;2014;['appearance', 'populist', 'party', 'Europe', 'the_1990', 'drive', 'renew', 'attempt', 'understand', 'populism', 'identify', 'feature', 'Abts', '2007', '409', 'Mudde', '2004', 'Panizza_2005', 'Taggart_2000', 'Mudde'];right-wing
130;Wear 2014;2014;['two', 'theme', 'lack', 'core', 'value', 'chameleon-like', 'quality', 'closely', 'link', 'explain', 'populism', 'appear', 'guise', 'leave', 'form', 'Mudde', '2004', '542', 'Mudde', 'Kaltwasser'];right-wing
131;Wear 2014;2014;['politic', 'Melleuish', '2009', '342', 'stoke', '2000', '25', 'form', 'rural', 'populism', 'mark', 'hostility', 'city', 'demand', 'proper', 'recognition', 'rural', 'people', 'hostility', 'organise'];right-wing
132;Wear 2014;2014;['supporter', 'frustrate', 'election', 'minority', 'Labor', 'government', 'unable', 'accept', 'legitimacy', 'differ', 'populist', 'group', 'Labor', 'sole', 'focus', 'early', 'group', 'even-handed', 'willingness', 'attack'];right-wing
133;Wear 2014;2014;['position', 'case', 'convoy', 'value', 'broadly', 'consistent', 'early', 'form', 'country-minded', 'populism', 'concern', 'emanate', 'largely', 'participant', 'rural', 'regional', 'environment', 'convoy', 'resentment', 'direct'];right-wing
134;Wear 2014;2014;['thing', 'opposed', 'representative', 'politic', 'party', 'divide', 'respect', 'convoy', 'differ', 'populist', 'movement', 'inclined', 'wish', 'plague', 'house', 'convoy', 'nrfa', 'organiser', 'promote', 'anti-government'];right-wing
135;Mungiu-Pippidi 2015;2015;['survey', 'datum', 'primary', 'fact', 'inform', 'policy', 'argument', 'article', 'offer', 'explanation', 'populism', 'attitude', 'democracy', 'globalization', 'clearly', 'deserve', 'article', 'instead', 'use', 'datum'];right-wing
136;Mungiu-Pippidi 2015;2015;['survey', 'datum', 'primary', 'fact', 'inform', 'policy', 'argument', 'ambition', 'article', 'explanation', 'populism', 'attitude', 'democracy', 'globalization', 'clearly', 'deserve', 'article', 'intention', 'check', 'commonplace'];right-wing
137;Mungiu-Pippidi 2015;2015;['constituency', 'accord', 'consequence', 'deﬁcit', 'EU', 'democracy', 'electorate', 'consult', 'turn', 'populist', 'accord', 'success', 'populist', 'factor', 'independent', 'EU', 'Hungary', 'clearly', 'case', 'shall'];radical
138;Mungiu-Pippidi 2015;2015;['deﬁcit', 'EU', 'democracy', 'electorate', 'consult', 'turn', 'populist', 'accord', 'success', 'populist', 'factor', 'independent', 'EU', 'Hungary', 'clearly', 'case', 'shall', 'hypothesis', 'democracy', 'challenger'];radical
139;Mungiu-Pippidi 2015;2015;['ﬁnd', 'correlate', 'economic', 'performance', 'directly', 'trust', 'government', 'measure', 'eurobarometer', 'populism', 'associate', 'trust', 'EU', 'ﬁnd', 'associate', 'turnout', 'european', 'election', 'trust'];nationalist
140;Mungiu-Pippidi 2015;2015;['populist', 'attitude', 'migration', 'electoral', 'turnout', 'correlation', 'table', 'Appendix_1', 'association', 'turnout', 'populist', 'vote', 'european', 'trust', 'need', 'different', 'explanation', 'East', 'West', 'East_Europeans'];nationalist
141;Mungiu-Pippidi 2015;2015;['seat', 'general', 'explanation', 'seek', 'apply', 'the_Front_National', 'overall', 'Mudde', 'remark', 'populist', 'party', 'gain', 'additional', 'seat', 'compare', 'previous', 'election', 'six', 'country', 'lose'];right-wing
142;Mungiu-Pippidi 2015;2015;['need', 'distinguish', 'democratic', 'attitude', 'european', 'citizen', 'attitude', 'migrant', 'vote', 'populism', 'EU', 'organize', 'democratically', 'EU', 'popular', 'democracy', 'intention', 'found', 'father', 'Monnet'];radical
143;Mungiu-Pippidi 2015;2015;['country', 'erosion', 'credibility', 'political', 'elite', 'speciﬁc', 'country', 'low', 'electoral', 'turnout', 'populist', 'vote', 'well', 'explain', 'pan-European', 'factor', 'see', 'symptom', 'cause', 'decline'];nationalist
144;Mungiu-Pippidi 2015;2015;['elite', 'achievable', 'direct', 'election', 'president', 'much-discussed', 'solution', 'bring', 'beneﬁt', 'populist', 'effective', 'directly', 'elect', 'president', 'lack', 'power', 'different', 'current', 'treaty', 'conceive'];nationalist
145;Mungiu-Pippidi 2015;2015;['Hix', '2006', 'Ionescu', 'work', 'show', 'technocracy', 'solution', 'seek', 'problem', 'interdependency', 'populism', 'level', 'the_1960', '1970', 'direct', 'democracy', 'approach', 'work', 'small', 'context'];nationalist
146;Chryssogelos 2017;2017;['elite', 'underpin', 'adaptation', 'demand', 'european', 'integration', 'vision', 'political', 'community', 'populism', 'define', 'response', 'tension', 'territorial', 'political', 'rule', 'external', 'pressure', 'state', 'prescribe'];inclusive
147;Chryssogelos 2017;2017;['mass', 'demonstration', 'greek', 'parliament', 'the_summer_of_2011', 'inspire', 'the_spanish_Indignados', 'demonstration', 'see', 'genuine', 'populist', 'rupture', 'opposition', 'austerity', 'one', 'reason', 'mobilization', 'anti-memorandum', 'rally', 'concern'];nationalist
148;Chryssogelos 2017;2017;['second', 'group', 'coalesce', 'antagonistic', 'particularistic', 'discourse', 'evolve', 'time', 'third', 'populism', 'reflect', 'varied', 'crossclass', 'coalition', 'example', 'athenian', 'petit', 'bourgeoisie', 'the_early-20th_century', 'indicative'];exclusive
149;Chryssogelos 2017;2017;['langue', 'de', 'bois', 'post-war', 'anti-communism', 'the_Civil_War', 'quasi-rupture', '1960', 'inform', 'Papandreou', 'populism', 'the_1980s', 'actor', 'anti-memorandum', 'identity', 'Eurozone', 'crisis', 'frequent', 'reference', 'occupation'];nationalist
150;Chryssogelos 2017;2017;['Eurozone', 'crisis', 'frequent', 'reference', 'occupation', 'resistance', 'the_1940', 'different', 'tradition', 'populist', 'discourse', 'mobilization', 'inform', 'absorb', 'time', 'Populism', 'discuss', 'introduction', 'populism'];nationalist
151;Chryssogelos 2017;2017;['resistance', 'the_1940', 'different', 'tradition', 'populist', 'discourse', 'mobilization', 'inform', 'absorb', 'time', 'Populism', 'discuss', 'introduction', 'populism', 'aim', 'integrate', 'group', 'feel', 'marginalize', 'extent'];nationalist
152;Chryssogelos 2017;2017;['populist', 'discourse', 'mobilization', 'inform', 'absorb', 'time', 'Populism', 'discuss', 'introduction', 'populism', 'aim', 'integrate', 'group', 'feel', 'marginalize', 'extent', 'elevate', 'specific', 'conception', 'people'];nationalist
153;Chryssogelos 2017;2017;['1974', 'association', 'post-Civil', 'War', 'state', 'junta', 'Papandreou', '1980s', 'rhetoric', 'example', 'populism', 'potential', 'reintegrate', 'popular', 'masse', 'political', 'system', 'success', 'PASOK', 'need'];inclusive
154;Chryssogelos 2017;2017;['co-existed', 'cross-fertilized', 'universalist', 'technocratic', 'discourse', 'partisan', 'politic', 'state', 'legitimation', 'populist-like', 'politic', 'seemingly', 'omnipresent', 'Greece', 'genuine', 'populist', 'rupture', 'define', 'actually', 'rare'];inclusive
155;Chryssogelos 2017;2017;['seemingly', 'omnipresent', 'Greece', 'genuine', 'populist', 'rupture', 'define', 'actually', 'rare', 'one', 'populism', 'hegemonic', 'sense', 'impose', 'new', 'definition', 'new', 'term', 'political', 'community'];inclusive
156;Chryssogelos 2017;2017;['use', 'discourse', 'certain', 'degree', 'past', 'greek', 'elite', 'manage', 'rebound', 'populist', 'rupture', 'effectively', 'translate', 'pressure', 'rationalization', 'modernization', 'state', 'potent', 'universal', 'vision'];exclusive
157;Brading 2014;2014;['revolution', 'provide', 'theoretical', 'alternative', 'assess', 'extent', 'political', 'project', 'describe', 'populist', 'En', 'diciembre_de_2001', 'Hugo', 'Chávez', 'y', 'otros_cambiaron_el_proyecto_revolucionario', 'Venezuela', 'que', 'consistía', 'en'];radical
158;Brading 2014;2014;['participate', 'invest', 'revolution', 'policy', 'threaten', 'capital', 'political', 'interest', 'maintain', 'populist', 'movement', 'determine', 'displace', 'old', 'hegemonic', 'practice', 'new', 'hegemonic', 'project', 'underprivileged'];radical
159;Brading 2014;2014;['article', 'provide', 'refinement', 'Gramsci', 'passive', 'revolution', 'argue', 'passive', 'replace', 'populist', 'force', 'radicalize', 'political', 'project', 'order', 'construct', 'crystallize', 'new', 'hegemonic', 'institutional'];radical
160;Brading 2014;2014;['institutional', 'order', 'Morton', 'term', 'useful', 'provide', 'set', 'tool', 'explain', 'Venezuela', 'populist', 'Bolivarian_Revolution', 'manage', 'expand', 'consolidated', 'opposition', 'sector', 'try', 'block', 'change'];radical
161;Brading 2014;2014;['inability', 'dictate', 'revolutionary', 'process', 'December_2001', 'lead', 'crystallization', 'Chávez', 'us-them', 'populist', 'discourse', 'empirically', 'address', 'revolution', 'manage', 'produce', 'hegemonic', 'platform', 'expand', 'consolidated'];radical
162;Brading 2014;2014;['follow', 'discussion', 'theoretical', 'empirical', 'material', 'place', 'make', 'use', 'Laclau', 'category', 'populism', 'final', 'section', 'demonstrate', 'appropriate', 'the_venezuelan_revolution', 'revolution', 'the_Passive_RevoluTion_', '_apply_Gramsci_’s', 'concept'];radical
163;Brading 2014;2014;['recognize', 'driver', 'developmental', 'catch-up', 'process', 'planned', 'action', 'mobilization', 'social', 'base', 'populist-style', 'development', 'Mexico', 'Cárdenas', '1934–1940', 'Brazil', 'Vargas', '1937–1945', 'Argentina', 'Perón'];nationalist
164;Brading 2014;2014;['help', 'wonder', 'popular', 'unconventional', 'governor', 'Mexico_City', 'Obrador', 'widely', 'label', 'populist', 'Grayson', '2007', 'Olmeda', '2008', 'win', 'presidency', '2006', 'path', 'Mexico', 'democratic'];left-wing
165;Brading 2014;2014;['political', 'position', 'help', 'win', 'presidency', 'shift', 'crucial', 'advance', 'populist', 'rhetoric', 'establishment', 'new', 'hegemony', 'Laclau', '2005b', '38', 'write', 'equivalential', 'popular'];radical
166;Brading 2014;2014;['chavista', 'engineer', 'passive', 'revolution', 'fact', 'reconfigure', 'revise', 'strategy', 'conceal', 'populist', 'discourse', 'change', 'progress', 'Chávez', 'succeed', 'establish', 'authority', 'presidency', 'critical', 'event'];neoliberal
167;Brading 2014;2014;['class', 'arrangement', 'maintain', 'equilibrium', 'low', 'class', 'hold', 'bay', 'Chávez', 'passive', 'populist', 'rhetoric', 'respect', 'elite-engineered', 'pact', 'old', 'capitalist', 'production', 'system', 'restore'];neoliberal
168;Schulz et al. 2018;2018;['Author', '2017', 'publish', 'Oxford_University_Press', 'behalf', 'the_World_Association_for_Public_Opinion_Research', 'reserve', 'doi:./ijpor_/_edw037', 'measure', 'populist', 'ATTITUDES', 'three', 'dimension_', '_Anne_Schulz1', ',', 'Schemer2', 'Wirz1', 'Wettstein1', 'Werner', '1institute_of_Mass_Communication_and_Media_Research'];right-wing
